gender,city,state,zip,lat,long,city_pop,job,unix_time,category,amt,is_fraud,merchant,merch_lat,merch_long,trans_year,trans_month,trans_day,trans_hour,trans_minute,trans_second,day_of_week,distance_to_merchant,age
0,0,9,-0.551689057891117,30.511,-88.9681,-0.3996891337937306,11,1684123877,9,-0.5408031417807894,0,417,29.936645,-88.135295,2023,5,15,0,11,17,0,0.8879873179470804,3.166089102919368
1,28,14,-0.4001791997432123,39.9274,-82.0041,-0.4067295191381814,17,1700954613,7,-0.5388177449453508,0,519,40.124051,-81.054381,2023,11,25,18,23,33,5,0.2561930218691982,1.2909256291661475
0,18,13,-1.5230384195071387,43.329,-73.6818,-0.4455797911669166,1,1685510264,11,-0.4878355904924799,0,571,43.192338,-73.962367,2023,5,31,1,17,44,2,-1.684373509921993,1.5495688669252123
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1700414748,6,0.8903134414212865,0,457,47.941298,-122.522347,2023,11,19,12,25,48,6,-0.4619075617118388,-1.2308459389847348
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1680701074,4,-0.125075225845905,0,359,47.68433,-122.602429,2023,4,5,9,24,34,2,-0.7331482149259126,-1.2308459389847348
0,15,8,-0.2422004630272273,42.7443,-82.8042,-0.4687260258061716,21,1681387095,8,0.9463299949925912,0,172,43.370335,-81.983845,2023,4,13,7,58,15,3,0.6847086533400631,-0.0022905596291767
0,8,6,-0.3115410265547404,39.7902,-85.8141,-0.4295567071150694,22,1703730178,13,0.0097899449042484,0,634,39.860397,-85.470329,2023,12,27,21,22,58,2,-1.5791339015284895,0.514995915888953
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1702529481,7,-0.5153475180692726,0,519,47.454898,-121.036193,2023,12,13,23,51,21,2,-0.3766304153339397,-1.2308459389847348
0,27,14,-0.37910083137531,41.0384,-81.7374,-0.44102236311118,13,1697251099,6,-0.19498955726528,0,420,40.633959,-82.432205,2023,10,13,22,38,19,4,-0.091061031722925,0.2563526781298881
0,19,8,-0.2268277909244296,43.4055,-82.8409,-0.4733395206393953,28,1700439555,7,0.2844837784931521,0,612,42.807384,-81.938956,2023,11,19,19,19,15,6,0.7728198406458796,1.42024724804568
0,15,8,-0.2422004630272273,42.7443,-82.8042,-0.4687260258061716,21,1702406552,10,-0.2381719384360705,0,465,42.871114,-83.757476,2023,12,12,13,42,32,1,0.0941981705684093,-0.0022905596291767
0,24,2,1.1263307742660429,32.2691,-110.9845,0.6740684155572432,27,1698096805,6,-0.4981880168486957,0,552,31.968655,-111.291967,2023,10,23,17,33,25,0,-1.1080703501540528,-0.5842378445870727
0,24,2,1.1263307742660429,32.2691,-110.9845,0.6740684155572432,27,1689554667,12,-0.4764904657185448,0,425,32.261615,-111.866416,2023,7,16,20,44,27,6,0.2266890395270665,-0.5842378445870727
1,18,13,-1.5230384195071387,43.329,-73.6818,-0.4455797911669166,2,1679492665,4,-0.1995276071748541,0,328,42.930269,-73.017536,2023,3,22,9,44,25,2,-0.2265375251923986,-0.3255946068280078
1,21,3,1.3765818856132417,33.5217,-117.1286,-0.3282613941984473,6,1693193829,1,-0.3953019165550717,0,368,33.363065,-117.708417,2023,8,27,23,37,9,6,-0.6782666287540722,0.7736391536480178
0,23,3,1.3797799828828543,33.6415,-117.5894,-0.4368160198763745,19,1694030295,1,-0.5205946382772175,0,170,33.627475,-117.02643,2023,9,6,15,58,15,2,-0.8311381649959069,-0.1316121785087091
1,2,4,-0.7705043267585993,27.9056,-82.2881,-0.3747314082723331,4,1681824023,4,-0.0748730487212422,0,336,27.559745,-83.158668,2023,4,18,9,20,23,1,0.6008652432594792,-0.97220270122567
0,23,3,1.3797799828828543,33.6415,-117.5894,-0.4368160198763745,19,1696813730,6,-0.2669601925499309,0,279,33.063194,-118.464999,2023,10,8,21,8,50,6,0.93368296707155,-0.1316121785087091
0,12,15,0.8646319283742078,26.2556,-98.2303,-0.3052953742011151,12,1680327783,4,-0.1323786499191257,0,459,26.791872,-98.647405,2023,4,1,1,43,3,5,-0.1362270064696838,-0.4549162257075402
0,9,16,-1.1498786153664131,37.2916,-76.4905,-0.4656023053461764,24,1684620351,11,-0.478901304733006,0,209,37.260975,-76.026725,2023,5,20,18,5,51,5,-1.207818335699702,-1.1661851295449686
0,9,16,-1.1498786153664131,37.2916,-76.4905,-0.4656023053461764,24,1677741970,4,-0.4224593089826788,0,550,36.989373,-76.380821,2023,3,2,2,26,10,3,-1.4253822901867963,-1.1661851295449686
1,21,3,1.3765818856132417,33.5217,-117.1286,-0.3282613941984473,6,1701230491,12,6.172319908046121,1,131,33.398068,-117.568305,2023,11,28,23,1,31,1,-1.144567565833838,0.7736391536480178
0,12,15,0.8646319283742078,26.2556,-98.2303,-0.3052953742011151,12,1681198139,8,-0.4913809419843346,0,475,26.542948,-98.632519,2023,4,11,3,28,59,1,-0.8664045155265033,-0.4549162257075402
0,18,13,-1.5230384195071387,43.329,-73.6818,-0.4455797911669166,1,1672591886,2,-0.5044987425041971,0,463,44.011841,-72.939495,2023,1,1,11,51,26,6,0.6911993758873234,1.5495688669252123
1,20,10,-0.94247473902914,35.3481,-83.2031,-0.4595017059862712,18,1695425578,5,-0.4947135723866781,0,105,34.400468,-82.877858,2023,9,22,19,32,58,4,1.1237203039358905,1.1616040102866152
0,8,6,-0.3115410265547404,39.7902,-85.8141,-0.4295567071150694,22,1700268126,7,-0.3109225510489294,0,38,39.679839,-84.902482,2023,11,17,19,42,6,4,0.0896075026876375,0.514995915888953
0,12,15,0.8646319283742078,26.2556,-98.2303,-0.3052953742011151,12,1703103101,10,-0.3136879252125761,0,254,26.953831,-98.4891,2023,12,20,15,11,41,2,0.1733665053148859,-0.4549162257075402
0,12,15,0.8646319283742078,26.2556,-98.2303,-0.3052953742011151,12,1687568441,12,0.0109244573816419,0,387,26.836035,-98.944326,2023,6,23,21,0,41,4,0.6660506702902107,-0.4549162257075402
0,24,2,1.1263307742660429,32.2691,-110.9845,0.6740684155572432,27,1673255772,2,-0.2541260201494168,0,183,32.128901,-110.366241,2023,1,9,4,16,12,0,-0.5541090380561011,-0.5842378445870727
1,20,10,-0.94247473902914,35.3481,-83.2031,-0.4595017059862712,18,1697426927,6,-0.357153934502715,0,506,36.160888,-83.473086,2023,10,15,23,28,47,6,0.5810296072747536,1.1616040102866152
1,28,14,-0.4001791997432123,39.9274,-82.0041,-0.4067295191381814,17,1688791336,12,0.1603255692483998,0,429,39.172265,-82.058143,2023,7,8,0,42,16,5,0.256533006993612,1.2909256291661475
0,9,16,-1.1498786153664131,37.2916,-76.4905,-0.4656023053461764,24,1687970191,12,-0.5015915542808762,0,53,37.060865,-76.532338,2023,6,28,12,36,31,2,-1.7358635604309138,-1.1661851295449686
0,0,9,-0.551689057891117,30.511,-88.9681,-0.3996891337937306,11,1686568325,12,-0.0015551798696865,0,483,31.342279,-89.091482,2023,6,12,7,12,5,0,0.563337453675569,3.166089102919368
1,2,4,-0.7705043267585993,27.9056,-82.2881,-0.3747314082723331,4,1673621832,2,-0.5345633231551251,0,407,27.940272,-82.896429,2023,1,13,9,57,12,4,-0.5654303704689061,-0.97220270122567
1,18,13,-1.5230384195071387,43.329,-73.6818,-0.4455797911669166,2,1681901011,4,-0.0372923229075822,0,308,43.926718,-72.690526,2023,4,19,6,43,31,2,0.9425980972191768,-0.3255946068280078
0,19,8,-0.2268277909244296,43.4055,-82.8409,-0.4733395206393953,28,1678514223,4,-0.5432139807952506,0,442,43.138862,-82.236617,2023,3,11,0,57,3,5,-0.6578983518151819,1.42024724804568
0,24,2,1.1263307742660429,32.2691,-110.9845,0.6740684155572432,27,1685933611,11,-0.5264799217536963,0,193,32.167877,-111.930695,2023,6,4,22,53,31,6,0.4599560323455217,-0.5842378445870727
0,11,12,1.2498209392904085,36.1149,-115.2161,1.4116362178628703,14,1673601746,2,0.8291206746718741,0,474,36.677441,-115.306976,2023,1,13,4,22,26,4,-0.4642118751584356,1.42024724804568
0,15,8,-0.2422004630272273,42.7443,-82.8042,-0.4687260258061716,21,1684548099,9,-0.3782133223643319,0,404,43.369385,-83.641254,2023,5,19,22,1,39,4,0.714633008596237,-0.0022905596291767
0,24,2,1.1263307742660429,32.2691,-110.9845,0.6740684155572432,27,1674365328,3,-0.5313725068124558,0,600,31.660748,-111.97832,2023,1,22,0,28,48,6,1.3432705964303746,-0.5842378445870727
0,9,16,-1.1498786153664131,37.2916,-76.4905,-0.4656023053461764,24,1690911240,0,-0.5424340034670425,0,437,36.50278,-76.849992,2023,8,1,13,34,0,1,0.5738226736046645,-1.1661851295449686
0,18,13,-1.5230384195071387,43.329,-73.6818,-0.4455797911669166,1,1696953781,6,-0.5331451825583832,0,672,43.394213,-74.380753,2023,10,10,12,3,1,1,-0.6643026670836595,1.5495688669252123
0,13,7,-1.237571896179772,38.4293,-76.7254,-0.4496406277649103,5,1675489375,3,0.0088681535163662,0,664,38.024588,-77.346348,2023,2,4,0,42,55,5,-0.2044084993530465,0.1270310592503556
1,5,11,0.5239618851315937,40.8619,-99.9921,-0.4739242170331892,16,1685413140,4,6.893444401489372,1,147,41.767938,-99.724026,2023,5,29,22,19,0,0,0.9126118131763796,0.3856742970094205
0,0,9,-0.551689057891117,30.511,-88.9681,-0.3996891337937306,11,1696391228,6,-0.4847156811796477,0,69,29.559477,-89.884232,2023,10,3,23,47,8,1,2.095894002033339,3.166089102919368
0,27,14,-0.37910083137531,41.0384,-81.7374,-0.44102236311118,13,1688354847,12,-0.5369032551397492,0,531,41.640281,-82.226362,2023,7,2,23,27,27,6,0.0648399112034975,0.2563526781298881
1,1,14,-0.3232794972147964,40.879,-83.8914,-0.4720166116753546,10,1696643002,5,0.1416770204012441,0,223,41.052377,-83.606473,2023,10,6,21,43,22,4,-1.5684404734408612,-1.6834716050630985
1,2,4,-0.7705043267585993,27.9056,-82.2881,-0.3747314082723331,4,1697312318,5,-0.4618836175721033,0,14,27.10081,-83.284123,2023,10,14,15,38,38,5,1.93164886253771,-0.97220270122567
0,12,15,0.8646319283742078,26.2556,-98.2303,-0.3052953742011151,12,1693591193,1,-0.4271391729519271,0,573,26.255593,-99.195172,2023,9,1,13,59,53,4,0.6825796810186864,-0.4549162257075402
0,19,8,-0.2268277909244296,43.4055,-82.8409,-0.4733395206393953,28,1703825671,13,-0.0938052256877464,0,233,42.440891,-82.830473,2023,12,28,23,54,31,3,1.052039354685416,1.42024724804568
0,18,13,-1.5230384195071387,43.329,-73.6818,-0.4455797911669166,1,1680254946,4,-0.5115185384580694,0,20,44.268199,-73.033859,2023,3,31,5,29,6,4,1.3775713591279808,1.5495688669252123
0,23,3,1.3797799828828543,33.6415,-117.5894,-0.4368160198763745,19,1703470179,10,-0.1502472214380735,0,254,33.855692,-117.850584,2023,12,24,21,9,39,6,-1.4602030514125413,-0.1316121785087091
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1682755513,4,0.0912621221870698,0,328,48.474755,-121.411721,2023,4,29,4,5,13,5,1.0436163041583335,-1.2308459389847348
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1697823101,6,-0.340703503580509,0,188,47.019657,-121.522767,2023,10,20,13,31,41,4,-0.3254145064719288,-1.2308459389847348
0,13,7,-1.237571896179772,38.4293,-76.7254,-0.4496406277649103,5,1698340947,6,-0.5135748423233452,0,490,38.688728,-75.80002,2023,10,26,13,22,27,3,0.3140083740789691,0.1270310592503556
0,12,15,0.8646319283742078,26.2556,-98.2303,-0.3052953742011151,12,1690761889,0,0.2700187444063849,0,619,26.981572,-97.949936,2023,7,30,20,4,49,6,0.2968569507372441,-0.4549162257075402
0,23,3,1.3797799828828543,33.6415,-117.5894,-0.4368160198763745,19,1702524358,10,0.5091881560469042,0,397,33.11896,-117.568446,2023,12,13,22,25,58,2,-0.6344912392269529,-0.1316121785087091
0,9,16,-1.1498786153664131,37.2916,-76.4905,-0.4656023053461764,24,1676813606,3,0.0507033011202519,0,464,36.381072,-77.03956,2023,2,19,8,33,26,6,1.227844777009015,-1.1661851295449686
1,4,5,0.2147640263831234,41.9019,-87.6778,3.097231821004665,29,1688668947,12,-0.2878068593220366,0,53,42.474303,-87.474258,2023,7,6,14,42,27,3,-0.3677312838332583,-0.7135594634666051
0,24,2,1.1263307742660429,32.2691,-110.9845,0.6740684155572432,27,1695611846,5,-0.1308186952627096,0,526,32.360725,-111.123579,2023,9,24,23,17,26,6,-2.054799610494419,-0.5842378445870727
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1689823614,12,-0.115290055728386,0,454,48.237677,-122.362614,2023,7,19,23,26,54,2,0.2031409553436508,-1.2308459389847348
1,20,10,-0.94247473902914,35.3481,-83.2031,-0.4595017059862712,18,1703912064,13,0.0828241856364556,0,9,34.919124,-82.866746,2023,12,29,23,54,24,4,-0.6817573480333371,1.1616040102866152
0,26,17,1.5972869392309497,45.6231,-122.5767,-0.08122583289722,8,1682763969,9,-0.3758024833498707,0,417,45.269738,-123.167345,2023,4,29,6,26,9,5,-0.5434817294019079,0.9676215819673164
0,23,3,1.3797799828828543,33.6415,-117.5894,-0.4368160198763745,19,1695572530,5,0.2219437781768349,0,171,33.837549,-117.547527,2023,9,24,12,22,10,6,-1.8657300521994524,-0.1316121785087091
0,15,8,-0.2422004630272273,42.7443,-82.8042,-0.4687260258061716,21,1703272678,10,-0.204703820352962,0,312,42.510674,-82.550292,2023,12,22,14,17,58,4,-1.4820119886302023,-0.0022905596291767
0,18,13,-1.5230384195071387,43.329,-73.6818,-0.4455797911669166,1,1692337422,1,-0.1457091715284995,0,283,43.023212,-73.49444,2023,8,18,1,43,42,4,-1.3463973349391516,1.5495688669252123
0,15,8,-0.2422004630272273,42.7443,-82.8042,-0.4687260258061716,21,1696197409,5,0.0629702172820692,0,406,42.844552,-83.476866,2023,10,1,17,56,49,6,-0.6976179919439924,-0.0022905596291767
0,27,14,-0.37910083137531,41.0384,-81.7374,-0.44102236311118,13,1691345693,0,-0.5332869966180575,0,178,41.142834,-82.051265,2023,8,6,14,14,53,6,-1.6352617341425046,0.2563526781298881
0,15,8,-0.2422004630272273,42.7443,-82.8042,-0.4687260258061716,21,1691441480,0,-0.4175667239239193,0,210,41.753252,-82.589937,2023,8,7,16,51,20,0,1.2006041429719645,-0.0022905596291767
0,3,13,-1.5806041703601683,40.6412,-74.0133,2.8625736682953504,26,1703449718,13,-0.2153398748285261,0,71,40.304644,-74.521875,2023,12,24,15,28,38,6,-0.6660705052112306,-1.4248283673040334
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1701971052,7,-0.4952099215955377,0,26,47.006158,-122.283718,2023,12,7,12,44,12,3,-0.2488080515023754,-1.2308459389847348
1,14,4,-0.7839145300823164,25.813,-80.232,1.8387369096802653,15,1697073163,6,-0.3929619845704476,0,211,26.722329,-80.200675,2023,10,11,21,12,43,2,0.8336402199756197,0.9676215819673164
0,23,3,1.3797799828828543,33.6415,-117.5894,-0.4368160198763745,19,1698427886,6,-0.2140635482914585,0,435,34.093425,-118.488903,2023,10,27,13,31,26,4,0.7089125081708773,-0.1316121785087091
1,28,14,-0.4001791997432123,39.9274,-82.0041,-0.4067295191381814,17,1703477777,13,0.4806126230225551,0,143,40.238699,-81.518277,2023,12,24,23,16,17,6,-0.7726460415977083,1.2909256291661475
0,15,8,-0.2422004630272273,42.7443,-82.8042,-0.4687260258061716,21,1703878497,13,1.7282218130062308,0,184,43.388982,-82.297778,2023,12,29,14,34,57,4,0.2113021550745824,-0.0022905596291767
0,13,7,-1.237571896179772,38.4293,-76.7254,-0.4496406277649103,5,1676386740,3,-0.2028602375771975,0,681,38.004644,-77.063782,2023,2,14,9,59,0,1,-0.7137367655908293,0.1270310592503556
0,15,8,-0.2422004630272273,42.7443,-82.8042,-0.4687260258061716,21,1700612627,7,0.1857811929599168,0,606,43.697478,-82.589166,2023,11,21,19,23,47,1,1.0576539392553816,-0.0022905596291767
1,1,14,-0.3232794972147964,40.879,-83.8914,-0.4720166116753546,10,1703545919,13,-0.5193183117401499,0,501,41.399581,-84.354455,2023,12,25,18,11,59,0,-0.2338646625493463,-1.6834716050630985
0,24,2,1.1263307742660429,32.2691,-110.9845,0.6740684155572432,27,1683867947,9,0.2787403090763475,0,592,31.888789,-111.618068,2023,5,12,1,5,47,4,-0.1132004753240967,-0.5842378445870727
1,5,11,0.5239618851315937,40.8619,-99.9921,-0.4739242170331892,16,1693780868,5,-0.5295289240366914,0,515,41.73737,-99.976519,2023,9,3,18,41,8,6,0.7116511080019957,0.3856742970094205
0,9,16,-1.1498786153664131,37.2916,-76.4905,-0.4656023053461764,24,1702320720,10,-0.0594153162167556,0,382,37.100813,-76.773264,2023,12,11,13,52,0,0,-1.496947534405081,-1.1661851295449686
0,9,16,-1.1498786153664131,37.2916,-76.4905,-0.4656023053461764,24,1692414298,1,-0.514142098562042,0,460,37.719825,-76.872686,2023,8,18,23,4,58,4,-0.623249776455099,-1.1661851295449686
0,19,8,-0.2268277909244296,43.4055,-82.8409,-0.4733395206393953,28,1676900551,2,-0.241504568838414,0,508,42.792967,-82.799702,2023,2,20,8,42,31,0,-0.2866055399649544,1.42024724804568
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1701907188,7,-0.4963444340729312,0,257,47.484388,-121.044606,2023,12,6,18,59,48,2,-0.417631441287756,-1.2308459389847348
0,12,15,0.8646319283742078,26.2556,-98.2303,-0.3052953742011151,12,1699845364,6,-0.542788538616228,0,322,26.227292,-97.355732,2023,11,12,22,16,4,6,0.3754704415758532,-0.4549162257075402
1,18,13,-1.5230384195071387,43.329,-73.6818,-0.4455797911669166,2,1695227947,1,-0.084516404779087,0,458,42.634314,-73.943462,2023,9,20,12,39,7,2,0.1228705341095077,-0.3255946068280078
1,2,4,-0.7705043267585993,27.9056,-82.2881,-0.3747314082723331,4,1686185343,9,-0.4910973138649863,0,414,28.59291,-81.318461,2023,6,7,20,49,3,2,1.5569816917164665,-0.97220270122567
0,13,7,-1.237571896179772,38.4293,-76.7254,-0.4496406277649103,5,1691894029,0,0.02000055720079,0,470,39.229687,-76.044925,2023,8,12,22,33,49,5,1.0363476988259208,0.1270310592503556
0,13,7,-1.237571896179772,38.4293,-76.7254,-0.4496406277649103,5,1702408326,10,0.0632538454014177,0,433,38.081362,-76.56843,2023,12,12,14,12,6,1,-1.217392549335322,0.1270310592503556
0,19,8,-0.2268277909244296,43.4055,-82.8409,-0.4733395206393953,28,1678803294,4,-0.2060510539198668,0,86,44.29831,-83.415393,2023,3,14,10,14,54,1,1.1296627806304298,1.42024724804568
0,12,15,0.8646319283742078,26.2556,-98.2303,-0.3052953742011151,12,1680847759,8,-0.0309106902222436,0,269,25.855273,-98.123383,2023,4,7,2,9,19,4,-1.0585471525541748,-0.4549162257075402
1,4,5,0.2147640263831234,41.9019,-87.6778,3.097231821004665,29,1702268531,7,-0.5230054772916787,0,529,41.771396,-88.534414,2023,12,10,23,22,11,6,-0.1328974640632912,-0.7135594634666051
0,18,13,-1.5230384195071387,43.329,-73.6818,-0.4455797911669166,1,1681225044,4,-0.5234309194707013,0,147,43.429723,-74.163685,2023,4,11,10,57,24,1,-1.2300864934341222,1.5495688669252123
0,26,17,1.5972869392309497,45.6231,-122.5767,-0.08122583289722,8,1683180831,9,-0.5115894454879065,0,583,44.685792,-123.113807,2023,5,4,2,13,51,3,1.231768382087819,0.9676215819673164
0,12,15,0.8646319283742078,26.2556,-98.2303,-0.3052953742011151,12,1697833947,6,0.0070954777704389,0,251,26.89673,-99.183477,2023,10,20,16,32,27,4,1.4438804860072283,-0.4549162257075402
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1690486001,12,-0.2902886053663349,0,22,48.400465,-121.054428,2023,7,27,15,26,41,3,1.20350878902259,-1.2308459389847348
0,11,12,1.2498209392904085,36.1149,-115.2161,1.4116362178628703,14,1698895876,6,-0.5289616677979947,0,420,36.785205,-114.567091,2023,11,1,23,31,16,2,0.6154793086106114,1.42024724804568
0,12,15,0.8646319283742078,26.2556,-98.2303,-0.3052953742011151,12,1698205211,6,-0.0624643184997506,0,512,26.517975,-98.119061,2023,10,24,23,40,11,1,-1.5560982343824652,-0.4549162257075402
1,14,4,-0.7839145300823164,25.813,-80.232,1.8387369096802653,15,1679193466,8,5.668312739964055,1,121,26.545902,-79.31715,2023,3,18,22,37,46,5,1.5711033963101253,0.9676215819673164
1,18,13,-1.5230384195071387,43.329,-73.6818,-0.4455797911669166,2,1694125456,1,-0.5391722800945362,0,316,42.440068,-74.64081,2023,9,7,18,24,16,3,1.6999035162561105,-0.3255946068280078
0,15,8,-0.2422004630272273,42.7443,-82.8042,-0.4687260258061716,21,1696961110,6,-0.5045696495340342,0,91,42.216996,-83.098781,2023,10,10,14,5,10,1,-0.4494120334577006,-0.0022905596291767
1,5,11,0.5239618851315937,40.8619,-99.9921,-0.4739242170331892,16,1690620676,0,0.5633611268424444,0,56,40.852011,-100.395502,2023,7,29,4,51,16,5,-1.4561414179637016,0.3856742970094205
0,11,12,1.2498209392904085,36.1149,-115.2161,1.4116362178628703,14,1676293066,2,-0.2680237979974873,0,590,35.369067,-114.663474,2023,2,13,7,57,46,0,0.692480789333298,1.42024724804568
0,19,8,-0.2268277909244296,43.4055,-82.8409,-0.4733395206393953,28,1702257774,10,0.5170588363588218,0,54,43.620207,-83.477189,2023,12,10,20,22,54,6,-0.678305711333816,1.42024724804568
0,10,2,1.1519155524229452,35.2633,-114.0223,-0.4132479494826928,3,1703300961,10,-0.5074768377573551,0,114,34.561868,-113.815689,2023,12,22,22,9,21,4,0.1229738877744099,-1.2308459389847348
1,4,5,0.2147640263831234,41.9019,-87.6778,3.097231821004665,29,1699065542,6,0.8272061848662726,0,279,41.745592,-86.766775,2023,11,3,22,39,2,4,0.0399165001933386,-0.7135594634666051
0,9,16,-1.1498786153664131,37.2916,-76.4905,-0.4656023053461764,24,1686942213,11,-0.2515733670752814,0,311,36.306002,-75.630239,2023,6,16,15,3,33,4,1.9597661009039933,-1.1661851295449686
0,19,8,-0.2268277909244296,43.4055,-82.8409,-0.4733395206393953,28,1674391672,2,-0.4929408966407507,0,231,43.630978,-81.857534,2023,1,22,7,47,52,6,0.2356746198582227,1.42024724804568
1,20,10,-0.94247473902914,35.3481,-83.2031,-0.4595017059862712,18,1682910517,12,-0.5052787198324051,1,22,35.390661,-83.296384,2023,4,30,23,8,37,6,-2.290497897771458,1.1616040102866152
0,15,8,-0.2422004630272273,42.7443,-82.8042,-0.4687260258061716,21,1692985516,1,0.4004876793066386,0,249,42.799381,-82.482006,2023,8,25,13,45,16,4,-1.6949035234379364,-0.0022905596291767
1,4,5,0.2147640263831234,41.9019,-87.6778,3.097231821004665,29,1698520404,6,0.0204259993798126,0,663,42.401967,-87.598902,2023,10,28,15,13,24,5,-0.7051873746878976,-0.7135594634666051
1,28,14,-0.4001791997432123,39.9274,-82.0041,-0.4067295191381814,17,1682259413,8,0.4281414209431054,0,65,40.248154,-81.821443,2023,4,23,10,16,53,6,-1.2900820535815212,1.2909256291661475
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1683952729,8,-0.2651166097741664,0,142,47.212987,-122.346755,2023,5,13,0,38,49,5,-0.8244729663721174,-1.2308459389847348
0,9,16,-1.1498786153664131,37.2916,-76.4905,-0.4656023053461764,24,1693510910,1,-0.5371868832590976,0,378,37.858897,-75.54698,2023,8,31,15,41,50,3,0.9591828140088672,-1.1661851295449686
0,15,8,-0.2422004630272273,42.7443,-82.8042,-0.4687260258061716,21,1675615175,3,0.0306366116763542,0,464,43.101692,-82.888243,2023,2,5,11,39,35,6,-1.2414305004273891,-0.0022905596291767
1,28,14,-0.4001791997432123,39.9274,-82.0041,-0.4067295191381814,17,1673365438,2,0.3631196745824898,0,605,40.43295,-81.851983,2023,1,10,10,43,58,1,-0.6474357339415078,1.2909256291661475
0,19,8,-0.2268277909244296,43.4055,-82.8409,-0.4733395206393953,28,1693848945,5,-0.1061430488794008,0,445,42.898813,-82.416814,2023,9,4,13,35,45,0,-0.3590635501427548,1.42024724804568
0,27,14,-0.37910083137531,41.0384,-81.7374,-0.44102236311118,13,1676462587,3,-0.0260181051634841,0,613,40.148432,-81.821338,2023,2,15,7,3,7,2,0.774905391539332,0.2563526781298881
1,2,4,-0.7705043267585993,27.9056,-82.2881,-0.3747314082723331,4,1680240558,4,-0.2695128456240663,0,86,28.406016,-82.542702,2023,3,31,1,29,18,4,-0.5368788411345345,-0.97220270122567
0,24,2,1.1263307742660429,32.2691,-110.9845,0.6740684155572432,27,1692573557,1,-0.5169783797555256,0,573,32.728656,-111.795975,2023,8,20,19,19,17,6,0.5224405147136769,-0.5842378445870727
0,9,16,-1.1498786153664131,37.2916,-76.4905,-0.4656023053461764,24,1684973911,11,-0.1389730036939755,0,557,37.950622,-77.476254,2023,5,24,20,18,31,2,1.275546691424806,-1.1661851295449686
0,24,2,1.1263307742660429,32.2691,-110.9845,0.6740684155572432,27,1687924207,12,-0.2207997161259824,0,387,31.446068,-111.915376,2023,6,27,23,50,7,1,1.7270333227110186,-0.5842378445870727
0,3,13,-1.5806041703601683,40.6412,-74.0133,2.8625736682953504,26,1675506619,2,-0.1590396931378732,0,24,40.189003,-74.220765,2023,2,4,5,30,19,5,-0.7983379549686263,-1.4248283673040334
0,18,13,-1.5230384195071387,43.329,-73.6818,-0.4455797911669166,1,1702254489,10,1.2403105406971844,0,159,42.356984,-73.79722,2023,12,10,19,28,9,6,1.09420264410104,1.5495688669252123
1,20,10,-0.94247473902914,35.3481,-83.2031,-0.4595017059862712,18,1701281990,7,-0.495422642685049,0,482,34.990612,-84.057553,2023,11,29,13,19,50,2,0.3729138477233631,1.1616040102866152
1,4,5,0.2147640263831234,41.9019,-87.6778,3.097231821004665,29,1688959002,12,-0.4257919393850223,0,640,41.768936,-87.648747,2023,7,9,23,16,42,6,-2.11008003230086,-0.7135594634666051
0,27,14,-0.37910083137531,41.0384,-81.7374,-0.44102236311118,13,1678546455,4,-0.0208418919853762,0,268,40.629702,-81.391285,2023,3,11,9,54,15,5,-0.7725027169838509,0.2563526781298881
1,4,5,0.2147640263831234,41.9019,-87.6778,3.097231821004665,29,1698086565,6,-0.3390017348644187,0,558,40.971324,-87.975943,2023,10,23,14,42,45,0,1.0228935425075238,-0.7135594634666051
0,26,17,1.5972869392309497,45.6231,-122.5767,-0.08122583289722,8,1691139039,0,-0.3809786965279786,0,294,46.46253,-122.934261,2023,8,4,4,50,39,4,0.7145389364652593,0.9676215819673164
1,4,5,0.2147640263831234,41.9019,-87.6778,3.097231821004665,29,1700171104,6,-0.545766633869386,0,333,42.410883,-87.613763,2023,11,16,16,45,4,3,-0.6758261236498427,-0.7135594634666051
0,23,3,1.3797799828828543,33.6415,-117.5894,-0.4368160198763745,19,1699810790,6,2.5077027920054094,0,402,32.730083,-117.765659,2023,11,12,12,39,50,6,0.8890582264065796,-0.1316121785087091
1,5,11,0.5239618851315937,40.8619,-99.9921,-0.4739242170331892,16,1696119034,6,0.1021818047819824,0,333,41.198332,-99.767645,2023,9,30,20,10,34,5,-1.1876498117276637,0.3856742970094205
1,20,10,-0.94247473902914,35.3481,-83.2031,-0.4595017059862712,18,1691903380,1,-0.5249908741271174,0,34,35.624267,-82.866282,2023,8,13,1,9,40,6,-1.138990552341527,1.1616040102866152
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1677674357,3,-0.0543100100684847,0,242,48.081072,-122.825344,2023,3,1,7,39,17,2,0.4749901989408741,-1.2308459389847348
